:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / After-tax income in 2010 of population 15 years and over; Both sexes / With after-tax income; Both sexes / $60,000 to $79,999; Both sexes",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / After-tax income in 2010 of population 15 years and over; Both sexes / With after-tax income; Both sexes / $80,000 to $99,999; Both sexes",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / After-tax income in 2010 of population 15 years and over; Both sexes / With after-tax income; Both sexes / $100,000 and over; Both sexes",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / After-tax income in 2010 of population 15 years and over; Both sexes / Median after-tax income $; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / After-tax income in 2010 of population 15 years and over; Both sexes / Average after-tax income $; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes / Employment income %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes / Employment income %; Both sexes / Wages and salaries %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes / Employment income %; Both sexes / Self-employment income %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes / Investment income %; Both sexes,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes / Retirement pensions, superannuation and annuities %; Both sexes",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Market income %; Both sexes / Other money income %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Government transfer payments %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Government transfer payments %; Both sexes / Canada/Quebec Pension Plan benefits %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Government transfer payments %; Both sexes / Old Age Security pensions and Guaranteed Income Supplement %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Government transfer payments %; Both sexes / Employment Insurance benefits %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Government transfer payments %; Both sexes / Child benefits %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Government transfer payments %; Both sexes / Other income from government sources %; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / Income taxes paid as a % of total income; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Composition of total income in 2010 of population 15 years and over %; Both sexes / After-tax income as a % of total income; Both sexes,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Both sexes / Net capital gains or losses as a % of total income; Both sexes,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Both sexes",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Both sexes / Median employment income in 2010 $; Both sexes",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Both sexes / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Both sexes / Average employment income in 2010 $; Both sexes",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / Without income; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / Under $5,000; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $5,000 to $9,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $10,000 to $14,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $15,000 to $19,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $20,000 to $29,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $30,000 to $39,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $40,000 to $49,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $50,000 to $59,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $60,000 to $79,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $80,000 to $99,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $100,000 and over; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $100,000 and over; Males / $100,000 to $124,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / With income; Males / $100,000 and over; Males / $125,000 and over; Males",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / Median income $; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Total income in 2010 of population aged 15 years and over; Males / Average income $; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / Without after-tax income; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / Under $5,000; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $5,000 to $9,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $10,000 to $14,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $15,000 to $19,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $20,000 to $29,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $30,000 to $39,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $40,000 to $49,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $50,000 to $59,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $60,000 to $79,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $80,000 to $99,999; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / With after-tax income; Males / $100,000 and over; Males",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / Median after-tax income $; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / After-tax income in 2010 of population 15 years and over; Males / Average after-tax income $; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males / Employment income %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males / Employment income %; Males / Wages and salaries %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males / Employment income %; Males / Self-employment income %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males / Investment income %; Males,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males / Retirement pensions, superannuation and annuities %; Males",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Market income %; Males / Other money income %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Government transfer payments %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Government transfer payments %; Males / Canada/Quebec Pension Plan benefits %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Government transfer payments %; Males / Old Age Security pensions and Guaranteed Income Supplement %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Government transfer payments %; Males / Employment Insurance benefits %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Government transfer payments %; Males / Child benefits %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Government transfer payments %; Males / Other income from government sources %; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / Income taxes paid as a % of total income; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Composition of total income in 2010 of population 15 years and over %; Males / After-tax income as a % of total income; Males,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Males / Net capital gains or losses as a % of total income; Males,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Males / Median employment income in 2010 $; Males",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Males / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Males / Average employment income in 2010 $; Males",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / Without income; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / Under $5,000; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $5,000 to $9,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $10,000 to $14,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $15,000 to $19,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $20,000 to $29,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $30,000 to $39,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $40,000 to $49,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $50,000 to $59,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $60,000 to $79,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $80,000 to $99,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $100,000 and over; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $100,000 and over; Females / $100,000 to $124,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / With income; Females / $100,000 and over; Females / $125,000 and over; Females",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / Median income $; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Total income in 2010 of population aged 15 years and over; Females / Average income $; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / Without after-tax income; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / Under $5,000; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $5,000 to $9,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $10,000 to $14,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $15,000 to $19,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $20,000 to $29,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $30,000 to $39,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $40,000 to $49,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $50,000 to $59,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $60,000 to $79,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $80,000 to $99,999; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / With after-tax income; Females / $100,000 and over; Females",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / Median after-tax income $; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / After-tax income in 2010 of population 15 years and over; Females / Average after-tax income $; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females / Employment income %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females / Employment income %; Females / Wages and salaries %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females / Employment income %; Females / Self-employment income %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females / Investment income %; Females,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females / Retirement pensions, superannuation and annuities %; Females",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Market income %; Females / Other money income %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Government transfer payments %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Government transfer payments %; Females / Canada/Quebec Pension Plan benefits %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Government transfer payments %; Females / Old Age Security pensions and Guaranteed Income Supplement %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Government transfer payments %; Females / Employment Insurance benefits %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Government transfer payments %; Females / Child benefits %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Government transfer payments %; Females / Other income from government sources %; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / Income taxes paid as a % of total income; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Composition of total income in 2010 of population 15 years and over %; Females / After-tax income as a % of total income; Females,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 1)Females / Net capital gains or losses as a % of total income; Females,:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Females / Median employment income in 2010 $; Females",:,integer
:,toronto_ct2011s,:,"Income of individuals in 2010 (part 1)Females / Population aged 15 years and over who worked full year, full time and with employment income in 2010; Females / Average employment income in 2010 $; Females",:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Median family income $,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Average family income $,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Median after-tax family income $,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Average after-tax family income $,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Average family size,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Couple-only economic families,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Couple-only economic families / Median family income $,:,integer
:,toronto_ct2011s,:,Income of individuals in 2010 (part 2) / Family income in 2010 of economic families / Couple-only economic families / Average family income $,:,integer
